entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,duration_hours,month,asset,pnl_points
2024-02-23 15:16:07.586613,2024-02-24 03:16:07.586613,LONG,TREND,57424.763771052494,58887.937072681954,True,True,False,True,TRAILING_SL,2.56849662889099,12.0,2024-02,BTC,
2024-02-24 08:16:07.586613,2024-02-25 12:16:07.586613,LONG,RANGE,60079.89787587588,60924.40379072909,True,False,False,True,TRAILING_SL,1.3274440332463155,28.0,2024-02,BTC,
2024-02-24 09:16:07.586613,2024-02-25 12:16:07.586613,LONG,RANGE,60141.64300507425,60924.40379072909,True,False,False,True,TRAILING_SL,1.2753893843291724,27.0,2024-02,BTC,
2024-02-24 10:16:07.586613,2024-02-25 12:16:07.586613,LONG,RANGE,60056.82724392122,60924.40379072909,True,False,False,True,TRAILING_SL,1.346921353821853,26.0,2024-02,BTC,
2024-02-25 08:16:07.586613,2024-02-25 16:16:07.586613,LONG,TREND,59861.6119889065,60885.1533134651,True,False,False,True,TRAILING_SL,1.7294229552557714,8.0,2024-02,BTC,
2024-02-25 10:16:07.586613,2024-02-25 16:16:07.586613,LONG,TREND,60430.84674406752,60885.1533134651,True,False,False,True,TRAILING_SL,1.2503896274626325,6.0,2024-02,BTC,
2024-02-26 09:16:07.586613,2024-02-26 13:16:07.586613,SHORT,RANGE,57974.03255640148,57402.19690100298,True,False,False,True,TRAILING_SL,1.118557576908185,4.0,2024-02,BTC,
2024-02-27 13:16:07.586613,2024-02-28 00:16:07.586613,LONG,RANGE,58143.17314384925,59265.99232822679,True,True,False,True,TRAILING_SL,1.7454756301697236,11.0,2024-02,BTC,
2024-02-25 13:16:07.586613,2024-02-28 13:16:07.586613,LONG,TREND,61372.75780112366,60739.92344061545,False,False,False,False,TIMEOUT,-1.1311323511954443,72.0,2024-02,BTC,
2024-02-28 09:16:07.586613,2024-03-01 09:16:07.586613,LONG,RANGE,61891.68004039487,59711.96851616079,False,False,False,False,TIMEOUT,-3.6218167010678246,48.0,2024-03,BTC,
2024-03-01 13:16:07.586613,2024-03-01 20:16:07.586613,LONG,RANGE,59589.63429506213,60110.85249098387,True,False,False,True,TRAILING_SL,1.061964649829766,7.0,2024-03,BTC,
2024-03-02 10:16:07.586613,2024-03-04 05:16:07.586613,LONG,RANGE,61987.926577767365,57902.19690855977,False,False,False,False,SL,-6.691170079034372,43.0,2024-03,BTC,
2024-03-04 14:16:07.586613,2024-03-04 19:16:07.586613,SHORT,RANGE,57009.61988402998,56175.01835279331,True,False,False,True,TRAILING_SL,1.3573580696419578,5.0,2024-03,BTC,
2024-03-04 08:16:07.586613,2024-03-04 21:16:07.586613,SHORT,RANGE,56503.54834709661,56115.90767989335,True,False,False,True,TRAILING_SL,0.9683982954769702,13.0,2024-03,BTC,
2024-03-04 13:16:07.586613,2024-03-04 21:16:07.586613,SHORT,RANGE,56455.22445013165,56115.90767989335,True,False,False,True,TRAILING_SL,0.9258934848198054,8.0,2024-03,BTC,
2024-03-04 09:16:07.586613,2024-03-05 00:16:07.586613,SHORT,TREND,56588.32997969934,55946.19601349309,True,False,False,True,TRAILING_SL,1.442873137214523,15.0,2024-03,BTC,
2024-03-04 10:16:07.586613,2024-03-05 00:16:07.586613,SHORT,TREND,56581.38197165087,55946.19601349309,True,False,False,True,TRAILING_SL,1.4368029728365752,14.0,2024-03,BTC,
2024-03-06 08:16:07.586613,2024-03-06 12:16:07.586613,SHORT,RANGE,58942.59513943978,60257.808929758015,False,False,False,False,SL,-2.331346935449402,4.0,2024-03,BTC,
2024-03-07 10:16:07.586613,2024-03-07 16:16:07.586613,LONG,RANGE,62943.44905113149,63320.108832665705,True,False,False,True,TRAILING_SL,0.9238299110847386,6.0,2024-03,BTC,
2024-03-07 13:16:07.586613,2024-03-07 16:16:07.586613,LONG,RANGE,62704.02258362469,63320.108832665705,True,False,False,True,TRAILING_SL,1.115890331677389,3.0,2024-03,BTC,
2024-03-08 09:16:07.586613,2024-03-08 15:16:07.586613,LONG,TREND,66955.51989190475,68118.6171681809,True,False,False,True,TRAILING_SL,1.74305966330625,6.0,2024-03,BTC,
2024-03-08 10:16:07.586613,2024-03-08 15:16:07.586613,LONG,TREND,67368.79286861938,68118.6171681809,True,False,False,True,TRAILING_SL,1.4310071508879658,5.0,2024-03,BTC,
2024-03-09 10:16:07.586613,2024-03-09 13:16:07.586613,LONG,RANGE,68074.9508674388,68407.70486954824,True,False,False,True,TRAILING_SL,0.8690276751906065,3.0,2024-03,BTC,
2024-03-08 08:16:07.586613,2024-03-09 16:16:07.586613,LONG,TREND,67924.90213190118,68419.65549471555,True,False,False,True,TRAILING_SL,1.238691443260111,32.0,2024-03,BTC,
2024-03-08 13:16:07.586613,2024-03-10 02:16:07.586613,LONG,RANGE,68671.10105004546,70891.07916188172,True,True,False,True,TRAILING_SL,2.005803813144301,37.0,2024-03,BTC,
2024-03-10 08:16:07.586613,2024-03-10 16:16:07.586613,LONG,TREND,72756.91897032823,73521.43727957229,True,False,False,True,TRAILING_SL,1.399892168926119,8.0,2024-03,BTC,
2024-03-10 09:16:07.586613,2024-03-10 16:16:07.586613,LONG,TREND,72755.09248967639,73521.43727957229,True,False,False,True,TRAILING_SL,1.4011605839341414,7.0,2024-03,BTC,
2024-03-10 10:16:07.586613,2024-03-10 16:16:07.586613,LONG,TREND,72654.24372571666,73521.43727957229,True,False,False,True,TRAILING_SL,1.4712948390801834,6.0,2024-03,BTC,
2024-03-11 08:16:07.586613,2024-03-11 10:16:07.586613,LONG,RANGE,75583.1722595453,76071.978358173,True,False,False,True,TRAILING_SL,0.9479814324008408,2.0,2024-03,BTC,
2024-03-13 10:16:07.586613,2024-03-14 02:16:07.586613,SHORT,RANGE,69520.97507678506,67652.28331274373,True,True,False,True,TRAILING_SL,1.8983407809053112,16.0,2024-03,BTC,
2024-03-11 09:16:07.586613,2024-03-14 09:16:07.586613,LONG,TREND,76541.77629404695,67372.82249327516,False,False,False,False,TIMEOUT,-12.07901883743572,72.0,2024-03,BTC,
2024-03-15 10:16:07.586613,2024-03-15 14:16:07.586613,LONG,RANGE,69207.54326231928,70077.13672683433,True,False,False,True,TRAILING_SL,1.2528754937496474,4.0,2024-03,BTC,
2024-03-15 13:16:07.586613,2024-03-15 17:16:07.586613,LONG,RANGE,70298.0071879324,70642.39369928371,True,False,False,True,TRAILING_SL,0.8695725633289657,4.0,2024-03,BTC,
2024-03-16 09:16:07.586613,2024-03-16 11:16:07.586613,LONG,RANGE,71836.02079472662,73606.3955910238,True,False,False,True,TRAILING_SL,1.856858339702988,2.0,2024-03,BTC,
2024-03-18 09:16:07.586613,2024-03-18 19:16:07.586613,LONG,RANGE,77807.1907715935,78718.35767706438,True,False,False,True,TRAILING_SL,1.2101537258382415,10.0,2024-03,BTC,
2024-03-18 10:16:07.586613,2024-03-18 19:16:07.586613,LONG,RANGE,77174.48866603339,78718.35767706438,True,True,False,True,TRAILING_SL,1.7593482805890528,9.0,2024-03,BTC,
2024-03-19 15:16:07.586613,2024-03-19 20:16:07.586613,LONG,RANGE,80939.6467647369,82188.10731109386,True,True,False,True,TRAILING_SL,1.6677417209944747,5.0,2024-03,BTC,
2024-03-19 14:16:07.586613,2024-03-20 00:16:07.586613,LONG,TREND,80224.90145908935,82001.02513782364,True,False,False,True,TRAILING_SL,1.9814653227558277,10.0,2024-03,BTC,
2024-03-20 09:16:07.586613,2024-03-20 16:16:07.586613,LONG,RANGE,82453.90201721803,83118.61365193246,True,False,False,True,TRAILING_SL,1.0277057629793092,7.0,2024-03,BTC,
2024-03-20 15:16:07.586613,2024-03-20 19:16:07.586613,LONG,RANGE,83797.75497642688,80513.80578329484,False,False,False,False,SL,-4.018898774860787,4.0,2024-03,BTC,
2024-03-20 13:16:07.586613,2024-03-21 02:16:07.586613,LONG,RANGE,82986.59479841495,85172.2227288434,True,False,False,True,TRAILING_SL,1.9414810149609725,13.0,2024-03,BTC,
2024-03-20 14:16:07.586613,2024-03-21 02:16:07.586613,LONG,RANGE,83115.38814239601,85172.2227288434,True,False,False,True,TRAILING_SL,1.861961811159167,12.0,2024-03,BTC,
2024-03-21 08:16:07.586613,2024-03-21 16:16:07.586613,LONG,TREND,85918.19860733105,86484.99791704757,True,False,False,True,TRAILING_SL,1.204348227095022,8.0,2024-03,BTC,
2024-03-21 09:16:07.586613,2024-03-21 16:16:07.586613,LONG,TREND,85795.14682794503,86484.99791704757,True,False,False,True,TRAILING_SL,1.276533864739452,7.0,2024-03,BTC,
2024-03-21 10:16:07.586613,2024-03-21 16:16:07.586613,LONG,TREND,85881.74431964118,86484.99791704757,True,False,False,True,TRAILING_SL,1.225711775089926,6.0,2024-03,BTC,
2024-03-21 13:16:07.586613,2024-03-21 22:16:07.586613,LONG,TREND,87503.50402465624,83901.10917139755,False,False,False,False,SL,-4.216857825766191,9.0,2024-03,BTC,
2024-03-23 13:16:07.586613,2024-03-23 21:16:07.586613,SHORT,RANGE,76838.6530203711,76150.64065629292,True,False,False,True,TRAILING_SL,1.0730743915391738,8.0,2024-03,BTC,
2024-03-27 10:16:07.586613,2024-03-29 10:16:07.586613,LONG,RANGE,80089.75409228052,79783.67675406931,False,False,False,False,TIMEOUT,-0.4821679085923309,48.0,2024-03,BTC,
2024-03-29 14:16:07.586613,2024-03-30 17:16:07.586613,LONG,RANGE,81184.37956307062,82477.09817241384,True,False,False,True,TRAILING_SL,1.420787153545146,27.0,2024-03,BTC,
2024-03-29 15:16:07.586613,2024-03-30 18:16:07.586613,LONG,TREND,81244.04145718359,83067.58239820007,True,False,False,True,TRAILING_SL,1.9967613426841375,27.0,2024-03,BTC,
2024-03-30 13:16:07.586613,2024-03-30 18:16:07.586613,LONG,RANGE,81905.56553812287,83489.24525301327,True,False,False,True,TRAILING_SL,1.5913967355258851,5.0,2024-03,BTC,
2024-03-30 14:16:07.586613,2024-03-30 18:16:07.586613,LONG,RANGE,81477.95612518404,83489.24525301327,True,False,False,True,TRAILING_SL,1.858878547511095,4.0,2024-03,BTC,
2024-03-30 15:16:07.586613,2024-03-30 18:16:07.586613,LONG,RANGE,81766.07113236669,83489.24525301327,True,False,False,True,TRAILING_SL,1.6783469758651632,3.0,2024-03,BTC,
2024-03-31 10:16:07.586613,2024-03-31 13:16:07.586613,LONG,RANGE,81305.17763107906,80239.90705568233,False,False,False,False,SL,-1.4102124691620248,3.0,2024-03,BTC,
2024-04-05 09:16:07.586613,2024-04-05 14:16:07.586613,LONG,RANGE,75447.77565772667,76724.80987423279,True,False,False,True,TRAILING_SL,1.470928423376895,5.0,2024-04,BTC,
2024-04-07 09:16:07.586613,2024-04-07 18:16:07.586613,LONG,RANGE,76330.65304597536,76702.89927220902,True,False,False,True,TRAILING_SL,0.8684629676965692,9.0,2024-04,BTC,
2024-04-10 08:16:07.586613,2024-04-10 11:16:07.586613,SHORT,RANGE,77151.44384258168,76719.17278724156,True,False,False,True,TRAILING_SL,0.9055195013926908,3.0,2024-04,BTC,
2024-04-10 14:16:07.586613,2024-04-10 21:16:07.586613,SHORT,RANGE,76735.13499465278,75137.04152457547,True,True,False,True,TRAILING_SL,1.77727196746346,7.0,2024-04,BTC,
2024-04-11 13:16:07.586613,2024-04-11 20:16:07.586613,SHORT,RANGE,73695.64023589867,72955.47305800104,True,False,False,True,TRAILING_SL,1.1275534026357392,7.0,2024-04,BTC,
2024-04-11 15:16:07.586613,2024-04-11 20:16:07.586613,SHORT,RANGE,73414.26432461505,72955.47305800104,True,False,False,True,TRAILING_SL,0.9378423868455472,5.0,2024-04,BTC,
2024-04-13 10:16:07.586613,2024-04-13 13:16:07.586613,LONG,RANGE,81139.17082920585,82737.01546036231,True,False,False,True,TRAILING_SL,1.609257092506745,3.0,2024-04,BTC,
2024-04-13 08:16:07.586613,2024-04-13 14:16:07.586613,LONG,TREND,81577.41867297955,82319.15174591604,True,False,False,True,TRAILING_SL,1.3291191121282526,6.0,2024-04,BTC,
2024-04-13 09:16:07.586613,2024-04-13 14:16:07.586613,LONG,TREND,80848.21818842224,82319.15174591604,True,False,False,True,TRAILING_SL,1.7841882964481075,5.0,2024-04,BTC,
2024-04-14 08:16:07.586613,2024-04-16 08:16:07.586613,LONG,RANGE,84096.5427142844,78393.07833340914,False,False,False,False,TIMEOUT,-6.882043823433523,48.0,2024-04,BTC,
2024-04-14 09:16:07.586613,2024-04-16 09:16:07.586613,LONG,RANGE,83736.43745579364,77800.67498497723,False,False,False,False,TIMEOUT,-7.188625514967759,48.0,2024-04,BTC,
2024-04-13 13:16:07.586613,2024-04-16 13:16:07.586613,LONG,TREND,83091.8853902605,75499.1649768533,False,False,False,False,TIMEOUT,-9.23773995829583,72.0,2024-04,BTC,
2024-04-13 14:16:07.586613,2024-04-16 14:16:07.586613,LONG,TREND,83088.40342376259,74933.31203473461,False,False,False,False,TIMEOUT,-9.91495738633448,72.0,2024-04,BTC,
2024-04-16 10:16:07.586613,2024-04-16 14:16:07.586613,SHORT,RANGE,76856.10390253691,75353.25418985677,True,False,False,True,TRAILING_SL,1.6030785501213665,4.0,2024-04,BTC,
2024-04-13 15:16:07.586613,2024-04-16 15:16:07.586613,LONG,TREND,83543.64436114603,74321.86376916668,False,False,False,False,TIMEOUT,-11.138279048631205,72.0,2024-04,BTC,
2024-04-16 13:16:07.586613,2024-04-16 17:16:07.586613,SHORT,RANGE,75499.1649768533,74825.4482922199,True,False,False,True,TRAILING_SL,1.071549924477614,4.0,2024-04,BTC,
2024-04-22 10:16:07.586613,2024-04-22 15:16:07.586613,LONG,RANGE,83167.02542446578,81786.17074525329,False,False,False,False,SL,-1.7603391454304471,5.0,2024-04,BTC,
2024-04-22 15:16:07.586613,2024-04-23 18:16:07.586613,SHORT,TREND,81579.55816253407,80261.94101666906,True,False,False,True,TRAILING_SL,1.6830657527096795,27.0,2024-04,BTC,
2024-04-24 09:16:07.586613,2024-04-25 09:16:07.586613,LONG,RANGE,84483.83067241067,78633.43919448182,False,False,False,False,SL,-7.0248653042426135,24.0,2024-04,BTC,
2024-04-24 10:16:07.586613,2024-04-25 09:16:07.586613,LONG,RANGE,85243.938055114,79018.30545335183,False,False,False,False,SL,-7.403314163802506,23.0,2024-04,BTC,
2024-04-25 09:16:07.586613,2024-04-26 01:16:07.586613,SHORT,RANGE,78487.63249380626,83707.83411015342,False,False,False,False,SL,-6.750986213349091,16.0,2024-04,BTC,
2024-04-26 13:16:07.586613,2024-04-26 16:16:07.586613,LONG,RANGE,86495.15029962185,86968.94428997229,True,False,False,True,TRAILING_SL,0.8985097141771619,3.0,2024-04,BTC,
2024-04-26 14:16:07.586613,2024-04-26 20:16:07.586613,LONG,RANGE,86630.25965273603,87620.3565444494,True,False,False,True,TRAILING_SL,1.196074800382826,6.0,2024-04,BTC,
2024-04-26 15:16:07.586613,2024-04-28 15:16:07.586613,LONG,RANGE,87299.01999823828,82889.05758465748,False,False,False,False,TIMEOUT,-5.151560044625692,48.0,2024-04,BTC,
2024-04-29 13:16:07.586613,2024-04-29 19:16:07.586613,LONG,TREND,88820.9897712478,89642.02689352543,True,False,False,True,TRAILING_SL,1.3366864293519796,6.0,2024-04,BTC,
2024-04-29 14:16:07.586613,2024-04-29 19:16:07.586613,LONG,TREND,88566.89294875595,89642.02689352543,True,False,False,True,TRAILING_SL,1.4814615343690296,5.0,2024-04,BTC,
2024-04-29 15:16:07.586613,2024-04-30 09:16:07.586613,LONG,TREND,89705.11117076005,92697.63252283244,True,False,False,True,TRAILING_SL,2.542477060067354,18.0,2024-04,BTC,
